img_path,seq
data\NER_data\twitter2017_images\O_2628.jpg,a man standing in front of a crowd of people
data\NER_data\twitter2017_images\O_2629.jpg,a group of men standing next to each other
data\NER_data\twitter2017_images\O_2630.jpg,a man in a suit and tie holding his hand to his face
data\NER_data\twitter2017_images\O_2634.jpg,a woman in a black dress on a news set
data\NER_data\twitter2017_images\O_2635.jpg,a basketball card with a player on it
data\NER_data\twitter2017_images\O_2636.jpg,a man with dreadlocks standing next to a car
data\NER_data\twitter2017_images\O_2642.jpg,a candy bar with the words pay day on it
data\NER_data\twitter2017_images\O_2643.jpg,a man sitting in a car holding his hand up
data\NER_data\twitter2017_images\O_2646.jpg,a close up of a person sitting at a table
data\NER_data\twitter2017_images\O_2648.jpg,a group of people standing next to each other
data\NER_data\twitter2017_images\O_2649.jpg,["president barack obama's statement"]
data\NER_data\twitter2017_images\O_265.jpg,a black and white photo with a quote from donald d trump
data\NER_data\twitter2017_images\O_2652.jpg,two men in suits walking down a walkway
data\NER_data\twitter2017_images\O_2653.jpg,a man sitting on a bench using a cell phone
data\NER_data\twitter2017_images\O_2657.jpg,a woman in a dress standing on a red carpet
data\NER_data\twitter2017_images\O_2659.jpg,a man and a woman standing on a city street
data\NER_data\twitter2017_images\O_2660.jpg,a cartoon picture of a girl in a hat and overalls
data\NER_data\twitter2017_images\O_2661.jpg,a woman in a short dress and high heels
data\NER_data\twitter2017_images\O_2662.jpg,a woman in a white dress standing on a red carpet
data\NER_data\twitter2017_images\O_2673.jpg,a page from a text book with an image of a man in a suit and tie
data\NER_data\twitter2017_images\O_2681.jpg,"a picture with a caption that reads ted cruz was speaking at a rally, and he said the world would be a better place"
data\NER_data\twitter2017_images\O_2682.jpg,a man with pink hair standing in the middle of a street
data\NER_data\twitter2017_images\O_2683.jpg,a man with a beard holding a trophy
data\NER_data\twitter2017_images\O_2684.jpg,a man in a suit and tie standing in front of a building
data\NER_data\twitter2017_images\O_2685.jpg,a male in a white shirt and a microphone
data\NER_data\twitter2017_images\O_2686.jpg,a collage of photos of women at oscars
data\NER_data\twitter2017_images\O_2687.jpg,a facebook post with a picture of donald trump
data\NER_data\twitter2017_images\O_269.jpg,two pictures of a woman with dreadlocks and a man with sunglasses
data\NER_data\twitter2017_images\O_2690.jpg,"[""a red and white logo with the words,'stand and fight '""]"
data\NER_data\twitter2017_images\O_2694.jpg,a wooden bucket sitting on top of a black cloth
data\NER_data\twitter2017_images\O_2698.jpg,a man in a suit posing for a picture
data\NER_data\twitter2017_images\O_2699.jpg,a woman in a red dress walking down a sidewalk
data\NER_data\twitter2017_images\O_2700.jpg,a black and white poster with a man in a hat
data\NER_data\twitter2017_images\O_2702.jpg,a couple of men standing next to each other
data\NER_data\twitter2017_images\O_2705.jpg,a group of three men standing next to each other
data\NER_data\twitter2017_images\O_2707.jpg,a large gorilla standing on top of a lush green field
data\NER_data\twitter2017_images\O_271.jpg,a drawing of a woman with flowers in her hair
data\NER_data\twitter2017_images\O_2710.jpg,a tweet from donald trump on twitter
data\NER_data\twitter2017_images\O_2712.jpg,a group of people standing on top of a stage
data\NER_data\twitter2017_images\O_2713.jpg,a man in a suit and tie making a funny face
data\NER_data\twitter2017_images\O_2714.jpg,a young man sitting down with his hands on his chest
data\NER_data\twitter2017_images\O_2716.jpg,a man standing at a podium in front of an american flag
data\NER_data\twitter2017_images\O_2720.jpg,a black and white photo with a quote about me in 25 years
data\NER_data\twitter2017_images\O_2721.jpg,a close up of a dog with a blurry background
data\NER_data\twitter2017_images\O_2725.jpg,a blue woman standing in front of an american flag
data\NER_data\twitter2017_images\O_2732.jpg,a man with a goatee and a man with a beard
data\NER_data\twitter2017_images\O_2735.jpg,a purple and blue dress on display in a glass case
data\NER_data\twitter2017_images\O_2736.jpg,a woman in a green jacket and sunglasses
data\NER_data\twitter2017_images\O_2742.jpg,a young man is staring at the camera
data\NER_data\twitter2017_images\O_2744.jpg,a man in a suit and tie giving a speech
data\NER_data\twitter2017_images\O_2748.jpg,a couple of people laying on top of a grass covered field
data\NER_data\twitter2017_images\O_2752.jpg,a baby laying on top of a white blanket
data\NER_data\twitter2017_images\O_2753.jpg,a girl standing in front of a pink curtain
data\NER_data\twitter2017_images\O_2758.jpg,a man standing in front of a crowd of people holding signs
data\NER_data\twitter2017_images\O_276.jpg,a man in a tuxedo and bow tie
data\NER_data\twitter2017_images\O_2762.jpg,a male soccer player in a blue uniform
data\NER_data\twitter2017_images\O_2766.jpg,a couple of men standing next to each other on a stage
data\NER_data\twitter2017_images\O_2770.jpg,a man in a suit holding up a twitter sign
data\NER_data\twitter2017_images\O_2774.jpg,a brown dog sitting on top of a grass covered field
data\NER_data\twitter2017_images\O_2776.jpg,a man in a suit and tie speaking into a microphone
data\NER_data\twitter2017_images\O_2777.jpg,a man giving a thumbs up in front of a crowd
data\NER_data\twitter2017_images\O_2779.jpg,a split photo of two men in suits and ties
data\NER_data\twitter2017_images\O_278.jpg,a man with a microphone in his hand
data\NER_data\twitter2017_images\O_2780.jpg,a group of people standing around a wrestling ring
data\NER_data\twitter2017_images\O_2781.jpg,a text message with a picture of a woman
data\NER_data\twitter2017_images\O_2783.jpg,a black and white photo of a smiling man
data\NER_data\twitter2017_images\O_2785.jpg,a woman in a black dress singing into a microphone
data\NER_data\twitter2017_images\O_2788.jpg,a man giving a speech in front of an american flag
data\NER_data\twitter2017_images\O_279.jpg,a man sitting on an airplane with a note attached to his chest
data\NER_data\twitter2017_images\O_2793.jpg,a black and white photo with a quote on it
data\NER_data\twitter2017_images\O_2795.jpg,rows of televisions on display in a store
data\NER_data\twitter2017_images\O_2797.jpg,a man and a woman posing for a picture
data\NER_data\twitter2017_images\O_280.jpg,a judge sitting at a table in front of a microphone
data\NER_data\twitter2017_images\O_2802.jpg,a woman in a black dress poses on the red carpet
data\NER_data\twitter2017_images\O_2804.jpg,a man and a woman standing in front of a boat
data\NER_data\twitter2017_images\O_2805.jpg,a man laying on top of a beach next to the ocean
data\NER_data\twitter2017_images\O_2806.jpg,the fox news poll shows a poll poll for clinton
data\NER_data\twitter2017_images\O_2808.jpg,a man with a brown jacket and a striped shirt
data\NER_data\twitter2017_images\O_2810.jpg,a woman in a black dress standing in a room
data\NER_data\twitter2017_images\O_2811.jpg,a picture of a boat and the word travel
data\NER_data\twitter2017_images\O_2813.jpg,a man in a black jacket holding a microphone
data\NER_data\twitter2017_images\O_2815.jpg,a scene from the movie spider - man far from home
data\NER_data\twitter2017_images\O_2817.jpg,a man with long hair wearing a black shirt
data\NER_data\twitter2017_images\O_282.jpg,a couple of people that are standing in front of a microphone
data\NER_data\twitter2017_images\O_2822.jpg,a man in a tuxedo looking at his cell phone
data\NER_data\twitter2017_images\O_2824.jpg,the most admired men and women in america
data\NER_data\twitter2017_images\O_2828.jpg,a woman sitting in a chair with her hand on her hip
data\NER_data\twitter2017_images\O_283.jpg,a dress made out of plastic sitting on top of a table
data\NER_data\twitter2017_images\O_2835.jpg,a black and white photo of two men playing guitar
data\NER_data\twitter2017_images\O_2837.jpg,a man wearing a hat and glasses with his hands in the air
data\NER_data\twitter2017_images\O_2839.jpg,a music player with a picture of a woman on it
data\NER_data\twitter2017_images\O_284.jpg,the president of the united states of america
data\NER_data\twitter2017_images\O_2840.jpg,a large advertisement on the side of a building
data\NER_data\twitter2017_images\O_2841.jpg,two mug shots of a man and a woman
data\NER_data\twitter2017_images\O_2843.jpg,two men standing next to each other on a stage
data\NER_data\twitter2017_images\O_2845.jpg,a woman in a white shirt and black leggings in front of a car
data\NER_data\twitter2017_images\O_2848.jpg,a man and a woman walking down a red carpet
data\NER_data\twitter2017_images\O_2849.jpg,a couple of figurines sitting next to each other
data\NER_data\twitter2017_images\O_2851.jpg,a man holding a microphone next to a white piano
data\NER_data\twitter2017_images\O_2853.jpg,a man standing in front of a window in a dark room
data\NER_data\twitter2017_images\O_2854.jpg,a video camera with a picture of two men talking to each other
data\NER_data\twitter2017_images\O_2856.jpg,a group of people watching a soccer game
data\NER_data\twitter2017_images\O_2857.jpg,a person holding a piece of food in their hand
data\NER_data\twitter2017_images\O_2859.jpg,a person holding a smart phone in their hands
data\NER_data\twitter2017_images\O_286.jpg,a man in a suit leaning out of a car window
data\NER_data\twitter2017_images\O_2862.jpg,a man walking on a stage in front of a crowd
data\NER_data\twitter2017_images\O_2864.jpg,a large building with a lot of towers on top of it
data\NER_data\twitter2017_images\O_2866.jpg,the new york post newspaper front page
data\NER_data\twitter2017_images\O_2869.jpg,a man and a woman posing for a picture
data\NER_data\twitter2017_images\O_287.jpg,a large crowd of people wearing hats and standing in front of a building
data\NER_data\twitter2017_images\O_2872.jpg,a black and white photo of arabic writing
data\NER_data\twitter2017_images\O_2874.jpg,two pictures of a little girl in a white dress
data\NER_data\twitter2017_images\O_2875.jpg,a woman smoking a cigarette in a kitchen
data\NER_data\twitter2017_images\O_2878.jpg,a couple of people standing next to each other
data\NER_data\twitter2017_images\O_288.jpg,a close up of a person giving a thumbs up
data\NER_data\twitter2017_images\O_2880.jpg,a woman singing into a microphone on stage
data\NER_data\twitter2017_images\O_2881.jpg,two dogs dressed up in harry potter costumes
data\NER_data\twitter2017_images\O_2882.jpg,a man and a woman standing in front of a red light
data\NER_data\twitter2017_images\O_289.jpg,a tweet from coach harbaugh on his twitter account
data\NER_data\twitter2017_images\O_2894.jpg,a couple of men standing next to each other on a stage
data\NER_data\twitter2017_images\O_2896.jpg,a couple of cats sitting on top of a table
data\NER_data\twitter2017_images\O_2899.jpg,a close up of a person in a room
data\NER_data\twitter2017_images\O_29.jpg,harry styles - harry styles - sweet creature
data\NER_data\twitter2017_images\O_2901.jpg,a man in a blue uniform standing on a soccer field
data\NER_data\twitter2017_images\O_2907.jpg,a group of men standing next to each other on a stage
data\NER_data\twitter2017_images\O_2913.jpg,a television screen with a picture of a man on it
data\NER_data\twitter2017_images\O_2918.jpg,two men standing next to each other on a stage
data\NER_data\twitter2017_images\O_292.jpg,a man in a suit and tie holding a rainbow flag
data\NER_data\twitter2017_images\O_2922.jpg,a rainbow flag and a star on a wall
data\NER_data\twitter2017_images\O_2923.jpg,a black and white photo with a quote on it
data\NER_data\twitter2017_images\O_2924.jpg,a woman holding her hand up to her face
data\NER_data\twitter2017_images\O_2925.jpg,a man in a dark room with a creepy look on his face
data\NER_data\twitter2017_images\O_2927.jpg,a group of people taking a picture with a cell phone
data\NER_data\twitter2017_images\O_2928.jpg,the trump hotel in las vegas is surrounded by palm trees
data\NER_data\twitter2017_images\O_293.jpg,a black and white photo of a person with a camera
data\NER_data\twitter2017_images\O_2941.jpg,a man sitting in a silver car giving a thumbs up
data\NER_data\twitter2017_images\O_2943.jpg,a woman walking down a street next to parked cars
data\NER_data\twitter2017_images\O_2945.jpg,a woman walking down a street next to a man
